Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,44.574001,44.650002,42.652000,43.862000,43.862000,23822000
2015-01-05,42.910000,43.299999,41.431999,42.018002,42.018002,26842500
2015-01-06,42.012001,42.840000,40.841999,42.256001,42.256001,31309500
2015-01-07,42.669998,42.956001,41.956001,42.189999,42.189999,14842000
2015-01-08,42.562000,42.759998,42.001999,42.124001,42.124001,17212500
2015-01-09,41.784000,41.995998,40.992001,41.332001,41.332001,23341500
2015-01-12,40.610001,40.894001,39.849998,40.442001,40.442001,29751500
2015-01-13,40.664001,41.521999,40.181999,40.849998,40.849998,22386500
2015-01-14,37.166000,39.040001,37.000000,38.537998,38.537998,57759500
2015-01-15,38.897999,39.150002,38.000000,38.374001,38.374001,26082500
2015-01-16,38.139999,38.897999,37.930000,38.613998,38.613998,18016000
2015-01-20,38.773998,38.824001,37.408001,38.386002,38.386002,22516000
2015-01-21,37.910000,39.736000,37.902000,39.313999,39.313999,20765000
2015-01-22,39.400002,40.647999,39.040001,40.324001,40.324001,20584500
2015-01-23,40.057999,40.700001,39.666000,40.257999,40.257999,17193000
2015-01-26,40.366001,41.723999,40.209999,41.310001,41.310001,16172500
2015-01-27,40.883999,41.605999,40.660000,41.195999,41.195999,13905000
2015-01-28,41.222000,41.273998,39.683998,39.874001,39.874001,15748000
2015-01-29,40.214001,41.195999,39.299999,41.040001,41.040001,17740500
2015-01-30,40.792000,41.493999,40.599998,40.720001,40.720001,15035000
2015-02-02,40.793999,42.389999,40.660000,42.188000,42.188000,20746000
2015-02-03,42.644001,44.074001,42.254002,43.672001,43.672001,24131000
2015-02-04,43.658001,44.296001,43.360001,43.709999,43.709999,16527000
2015-02-05,43.976002,45.096001,43.928001,44.198002,44.198002,17614500
2015-02-06,44.400002,44.680000,43.299999,43.472000,43.472000,16219500
2015-02-09,43.076000,43.585999,42.397999,43.495998,43.495998,17362000
2015-02-10,43.509998,44.099998,43.000000,43.257999,43.257999,26952500
2015-02-11,42.442001,42.948002,41.456001,42.560001,42.560001,48845500
2015-02-12,38.714001,40.618000,38.655998,40.576000,40.576000,78248000
2015-02-13,40.580002,41.198002,40.181999,40.754002,40.754002,30955000
2015-02-17,41.139999,41.139999,40.299999,40.869999,40.869999,19898000
2015-02-18,40.834000,41.234001,40.520000,40.891998,40.891998,13568000
2015-02-19,41.000000,42.487999,40.750000,42.341999,42.341999,25770500
2015-02-20,42.155998,43.520000,41.962002,43.422001,43.422001,29910500
2015-02-23,43.132000,43.639999,41.265999,41.467999,41.467999,42499000
2015-02-24,41.458000,41.458000,40.340000,40.821999,40.821999,33018000
2015-02-25,40.987999,41.428001,40.515999,40.751999,40.751999,19547500
2015-02-26,40.799999,42.217999,40.444000,41.438000,41.438000,32364500
2015-02-27,41.380001,41.709999,40.560001,40.667999,40.667999,19410500
2015-03-02,40.540001,40.667999,39.166000,39.466000,39.466000,39610500
2015-03-03,39.362000,40.048000,39.063999,39.911999,39.911999,22161500
2015-03-04,39.849998,40.504002,39.442001,40.487999,40.487999,21110000
2015-03-05,40.570000,41.237999,40.029999,40.125999,40.125999,24385000
2015-03-06,39.841999,40.150002,38.430000,38.776001,38.776001,33562000
2015-03-09,38.877998,38.897999,37.650002,38.175999,38.175999,33683500
2015-03-10,37.692001,38.700001,37.520000,38.063999,38.063999,27898500
2015-03-11,38.230000,39.236000,38.202000,38.748001,38.748001,24874500
2015-03-12,38.750000,38.889999,37.950001,38.214001,38.214001,20746500
